paperID,imageID,size,imagenumbers,imagepath,M,N,ImgEntropy,ratio,meangray,vargray,meanR,vargR,meanG,vargG,meanB,vargB,meanH,vargH,meanS,vargS,meanV,vargV
10.1109@TVCG.2009.116,10.1109@TVCG.2009.116_12_11_T12.jpg,237969,1,./image/2009/T12/10.1109@TVCG.2009.116/10.1109@TVCG.2009.116_12_11_T12.jpg,579,411,1.111255,0.709845,249.701675,676.994543,249.468044,754.326738,249.778211,691.214009,249.906101,700.506105,0.033624,0.016866,0.017761,0.010019,0.985289,0.0059
10.1109@TVCG.2009.116,10.1109@TVCG.2009.116_12_12_T12.jpg,138800,1,./image/2009/T12/10.1109@TVCG.2009.116/10.1109@TVCG.2009.116_12_12_T12.jpg,347,400,1.868285,1.152738,245.799157,1096.889373,244.49585,1396.730881,246.245122,1049.027019,246.909049,950.493792,0.0722,0.034375,0.025665,0.013003,0.972537,0.011265
allpaper,10.1109@TVCG.2009.123,,5,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.123,10.1109@TVCG.2009.123_05_01_T17.jpg,380516,1,./image/2009/T12/10.1109@TVCG.2009.123/10.1109@TVCG.2009.123_05_01_T17.jpg,502,758,3.111131,1.50996,232.224448,2666.399103,238.10845,1842.037359,229.429987,3522.345757,231.146399,3102.151798,0.123979,0.074368,0.074338,0.04373,0.94687,0.016491
10.1109@TVCG.2009.123,10.1109@TVCG.2009.123_05_02_T17.jpg,746715,1,./image/2009/T12/10.1109@TVCG.2009.123/10.1109@TVCG.2009.123_05_02_T17.jpg,1005,743,2.332022,0.739303,15.424091,2407.33844,18.0578,2773.756214,14.325946,2317.338983,14.193348,2302.493395,0.092738,0.061425,0.160039,0.108569,0.072771,0.043222
10.1109@TVCG.2009.123,10.1109@TVCG.2009.123_05_03_T17.jpg,421456,1,./image/2009/T12/10.1109@TVCG.2009.123/10.1109@TVCG.2009.123_05_03_T17.jpg,568,742,3.692853,1.306338,17.448241,1908.333618,22.419161,2549.698183,15.406768,1754.898038,14.976826,1709.562394,0.185552,0.110008,0.329434,0.168065,0.09065,0.039368
10.1109@TVCG.2009.123,10.1109@TVCG.2009.123_05_04_T17.jpg,739774,1,./image/2009/T12/10.1109@TVCG.2009.123/10.1109@TVCG.2009.123_05_04_T17.jpg,997,742,1.867199,0.744233,11.485844,1812.781839,12.096539,1920.098534,11.124456,1778.560648,11.767326,1843.733322,0.082459,0.050162,0.112275,0.077599,0.051959,0.031155
10.1109@TVCG.2009.123,10.1109@TVCG.2009.123_05_05_T17.jpg,603680,1,./image/2009/T12/10.1109@TVCG.2009.123/10.1109@TVCG.2009.123_05_05_T17.jpg,392,1540,4.273776,3.928571,22.894504,2636.210256,22.080839,2635.970905,23.079497,2662.952363,24.14806,2761.521344,0.174875,0.083148,0.16776,0.091578,0.101955,0.043889
allpaper,10.1109@TVCG.2009.146,,11,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_01_T12.jpg,1482823,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_01_T12.jpg,961,1543,4.864806,1.605619,234.195367,1219.35722,234.002766,1270.25986,234.118561,1239.233081,235.022873,1259.328868,0.444128,0.071406,0.03846,0.0074,0.935289,0.013765
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_02_T12.jpg,259065,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_02_T12.jpg,513,505,4.29246,0.984405,241.368355,658.396383,240.929709,675.852755,241.395125,665.316991,242.341366,725.966661,0.469495,0.062586,0.026821,0.003405,0.95975,0.008345
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_03_T12.jpg,238953,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_03_T12.jpg,429,557,3.759029,1.298368,242.743012,538.262701,242.186116,553.275117,242.839086,537.785144,243.496257,673.010726,0.503921,0.048224,0.027693,0.004148,0.964974,0.006256
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_04_T12.jpg,171120,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_04_T12.jpg,248,690,3.218926,2.782258,244.999509,562.124112,244.202472,578.125398,244.987161,562.057181,246.777022,543.409592,0.51925,0.050677,0.017291,0.00052,0.970594,0.008096
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_05_T12.jpg,157048,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_05_T12.jpg,293,536,4.976378,1.829352,218.141785,1745.169331,218.520974,1962.939151,217.443903,1767.293968,220.760003,1277.216001,0.342945,0.10807,0.051434,0.006516,0.879776,0.019383
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_06_T12.jpg,351750,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_06_T12.jpg,469,750,4.523443,1.599147,238.837953,756.832069,238.585629,741.327584,238.729015,777.925512,239.777552,860.412636,0.481778,0.061146,0.026105,0.004337,0.949285,0.009438
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_07_T12.jpg,175310,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_07_T12.jpg,235,746,5.469185,3.174468,229.413912,1516.364159,230.285722,1545.333703,229.107832,1516.943782,228.644361,1542.641484,0.29811,0.079258,0.032882,0.00168,0.914637,0.022761
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_08_T12.jpg,297396,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_08_T12.jpg,396,751,4.296378,1.896465,241.341222,622.688282,244.023302,374.317801,240.999099,680.26732,235.826655,1773.401522,0.400314,0.071543,0.05219,0.019901,0.964227,0.00592
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_09_T12.jpg,295143,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_09_T12.jpg,393,751,4.175573,1.910941,242.720874,580.621176,243.357854,510.54336,242.624768,603.962341,241.258759,837.475755,0.380536,0.074572,0.025491,0.004635,0.961672,0.00753
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_10_T12.jpg,279465,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_10_T12.jpg,465,601,2.948145,1.292473,246.458029,380.016725,245.874754,351.740854,246.390861,395.118682,247.895865,420.206715,0.548484,0.031305,0.015967,0.00099,0.975534,0.005129
10.1109@TVCG.2009.146,10.1109@TVCG.2009.146_11_11_T12.jpg,280860,1,./image/2009/T12/10.1109@TVCG.2009.146/10.1109@TVCG.2009.146_11_11_T12.jpg,465,604,3.53073,1.298925,243.426782,647.039772,242.634914,648.240273,243.419586,658.839926,245.209293,614.764687,0.488268,0.056069,0.018427,0.001373,0.964411,0.008608
allpaper,10.1109@TVCG.2009.152,,7,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_01_T12.jpg,1138120,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_01_T12.jpg,740,1538,6.943667,2.078378,195.127068,1964.415934,197.979144,2067.105009,194.83898,2010.926486,189.302915,1730.77673,0.377914,0.080434,0.075339,0.003364,0.788943,0.030454
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_02_T12.jpg,1036210,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_02_T12.jpg,791,1310,5.078213,1.656131,228.521526,991.029681,231.563233,990.743232,228.138479,1060.518685,222.563174,950.328327,0.369348,0.077081,0.070857,0.002566,0.921895,0.01468
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_03_T12.jpg,592040,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_03_T12.jpg,779,760,5.554954,0.97561,125.615212,5171.351927,127.153473,5148.672559,125.228,5261.541345,124.623439,4840.973461,0.594215,0.095833,0.084354,0.004046,0.512401,0.08214
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_04_T12.jpg,588093,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_04_T12.jpg,781,753,5.931092,0.964149,127.440291,4306.97878,129.801441,4419.881673,126.855271,4372.286233,125.178246,3913.322165,0.548175,0.101996,0.090861,0.005604,0.522762,0.069779
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_05_T12.jpg,759759,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_05_T12.jpg,1001,759,5.239368,0.758242,121.063611,4646.538915,121.448624,4561.276244,121.369655,4784.51639,119.589134,4228.793878,0.610809,0.085037,0.080433,0.002803,0.490927,0.072854
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_06_T12.jpg,1089612,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_06_T12.jpg,708,1539,4.897828,2.173729,105.868462,4667.804727,108.391513,4777.57006,105.338426,4756.700427,103.302077,4163.240559,0.620272,0.10601,0.10333,0.007128,0.436533,0.076305
10.1109@TVCG.2009.152,10.1109@TVCG.2009.152_07_07_T12.jpg,637130,1,./image/2009/T12/10.1109@TVCG.2009.152/10.1109@TVCG.2009.152_07_07_T12.jpg,845,754,5.279529,0.892308,114.339791,5027.052207,116.149558,5023.234781,113.826671,5112.710079,113.540824,4680.438154,0.653923,0.088969,0.087319,0.004377,0.468001,0.080315
allpaper,10.1109@TVCG.2009.167,,9,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_01_T12.jpg,738990,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_01_T12.jpg,690,1071,4.378369,1.552174,212.615712,1125.618034,213.554422,1216.607872,212.003547,1171.262871,212.954608,1263.454689,0.566308,0.03979,0.045161,0.008261,0.855151,0.015425
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_02_T12.jpg,375210,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_02_T12.jpg,495,758,4.730729,1.531313,219.154753,3174.391097,218.699192,3928.27312,219.985547,3030.091732,215.991429,3681.353386,0.236603,0.066549,0.12202,0.044268,0.89985,0.035963
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_03_T12.jpg,178500,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_03_T12.jpg,238,750,3.963814,3.151261,223.032151,3220.943818,222.424258,3690.689567,223.475014,3104.388728,222.391877,3486.970752,0.159407,0.066187,0.047645,0.030669,0.888045,0.042242
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_04_T12.jpg,342216,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_04_T12.jpg,582,588,3.908383,1.010309,214.630914,731.341534,215.256855,758.346053,214.246263,765.099768,214.565532,924.509739,0.563234,0.033994,0.038452,0.006955,0.859206,0.010083
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_05_T12.jpg,196860,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_05_T12.jpg,340,579,5.02079,1.702941,209.621498,1639.726693,221.329209,1391.144945,207.309382,1854.628562,190.589317,4814.81234,0.348239,0.08109,0.149913,0.076652,0.875229,0.020889
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_06_T12.jpg,429352,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_06_T12.jpg,574,748,3.659523,1.303136,218.895771,648.304754,218.698907,622.962735,218.726679,671.247004,219.844461,677.824945,0.527123,0.044063,0.019182,0.001347,0.867914,0.009478
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_07_T12.jpg,433620,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_07_T12.jpg,660,657,5.531331,0.995455,213.704788,2202.434727,213.928624,2252.493689,213.564081,2226.365045,213.687918,2251.928851,0.407921,0.095191,0.040358,0.007721,0.852904,0.031922
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_08_T12.jpg,421968,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_08_T12.jpg,596,708,5.173911,1.187919,218.196503,2246.933116,220.194692,2111.16362,217.246696,2416.834694,217.728873,2563.129847,0.344637,0.097051,0.052229,0.016256,0.878312,0.028669
10.1109@TVCG.2009.167,10.1109@TVCG.2009.167_09_09_T12.jpg,784728,1,./image/2009/T12/10.1109@TVCG.2009.167/10.1109@TVCG.2009.167_09_09_T12.jpg,519,1512,4.869191,2.913295,214.04005,875.369627,216.206391,792.68138,213.350176,950.028641,211.65796,1282.584532,0.453685,0.070992,0.050578,0.010544,0.860025,0.010954
allpaper,10.1109@TVCG.2009.182,,9,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_01_T12.jpg,240312,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_01_T12.jpg,248,969,4.876841,3.907258,221.223218,1011.370591,222.912326,1127.14271,220.929979,1089.972031,218.123206,1761.901977,0.485793,0.059342,0.091237,0.025869,0.902454,0.007749
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_03_T12.jpg,423000,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_03_T12.jpg,564,750,7.384587,1.329787,151.258267,1992.092899,153.027645,2205.217986,150.989366,1982.637591,147.950532,1667.697238,0.320324,0.088651,0.063723,0.003747,0.61135,0.032821
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_04_T12.jpg,765469,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_04_T12.jpg,491,1559,4.520014,3.175153,219.171418,3403.443303,219.966302,3486.444734,218.813663,3474.801696,218.867667,3509.202198,0.177755,0.088487,0.040748,0.017754,0.873818,0.04577
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_05_T12.jpg,844767,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_05_T12.jpg,1113,759,5.844142,0.681941,207.770198,1869.414728,208.12862,1936.858423,207.179357,1932.756477,209.674867,1914.542262,0.351542,0.089296,0.05907,0.009151,0.842765,0.026801
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_06_T12.jpg,482328,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_06_T12.jpg,696,693,2.739162,0.99569,234.554521,2565.164911,234.412278,2680.612195,234.998074,2535.370036,232.626352,2576.053324,0.064307,0.026547,0.022945,0.007339,0.923769,0.038207
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_07_T12.jpg,1319208,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_07_T12.jpg,1254,1052,4.287603,0.838915,231.354658,1950.827846,229.706312,2410.269332,231.250211,1918.691396,236.555364,1843.666921,0.355844,0.106054,0.059304,0.01713,0.938484,0.023541
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_08_T12.jpg,482328,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_08_T12.jpg,696,693,3.904627,0.99569,227.817278,1166.330241,222.394935,2476.81657,229.405384,830.401213,234.634311,1318.413489,0.613934,0.02325,0.094949,0.032276,0.937505,0.011144
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_09_T12.jpg,503840,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_09_T12.jpg,670,752,1.413038,1.122388,246.262028,1303.29153,246.118087,1301.416324,246.289949,1310.67248,246.478043,1287.514033,0.037795,0.023565,0.008753,0.00479,0.967264,0.019227
10.1109@TVCG.2009.182,10.1109@TVCG.2009.182_09_10_T12.jpg,5856576,1,./image/2009/T12/10.1109@TVCG.2009.182/10.1109@TVCG.2009.182_09_10_T12.jpg,2832,2068,4.151269,0.730226,231.909406,1152.097156,230.690418,1465.900037,232.375659,1104.458822,232.70439,1396.213244,0.400497,0.087352,0.057764,0.015646,0.932673,0.012723
allpaper,10.1109@VAST.2009.5333911,,14,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_01_T12.jpg,106690,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_01_T12.jpg,227,470,4.856736,2.070485,171.978536,6504.276231,171.98356,6502.107988,171.977167,6507.867169,171.986081,6490.234966,0.071967,0.041388,0.014064,0.007856,0.675617,0.09965
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_02_T12.jpg,266760,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_02_T12.jpg,380,702,6.842786,1.847368,153.8272,8987.222627,172.722173,8406.426986,147.939864,10301.22668,134.538716,10498.81989,0.093298,0.055378,0.21847,0.125024,0.677999,0.129592
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_03_T12.jpg,1174875,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_03_T12.jpg,975,1205,4.26162,1.235897,36.590318,4137.521388,30.733224,3996.76898,40.727339,5364.646243,30.703277,3812.90952,0.147112,0.059661,0.255431,0.147864,0.187569,0.100145
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_04_T12.jpg,365150,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_04_T12.jpg,545,670,4.505335,1.229358,20.125557,1972.369999,27.091655,2715.184039,15.875733,1925.242472,23.827876,2406.599177,0.337638,0.164902,0.380549,0.183771,0.128592,0.048819
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_05_T12.jpg,102810,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_05_T12.jpg,230,447,5.687221,1.943478,52.364361,5341.841036,45.463817,5669.875146,57.298366,7335.136113,45.177755,5151.633734,0.28252,0.0904,0.534269,0.184996,0.30447,0.143484
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_06_T12.jpg,362880,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_06_T12.jpg,540,672,5.930011,1.244444,63.099926,7115.201953,65.540435,7706.852881,65.29248,7703.795647,45.48424,4530.985281,0.186969,0.061515,0.31054,0.137049,0.267875,0.121493
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_07_T12.jpg,360052,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_07_T12.jpg,539,668,4.330251,1.239332,24.787861,3118.322103,24.848669,3157.691048,24.581905,3151.84186,25.862631,3148.293952,0.213138,0.095352,0.219484,0.132118,0.10899,0.052709
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_08_T12.jpg,358974,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_08_T12.jpg,539,666,4.599882,1.235622,23.214826,2787.603213,26.17131,2969.088018,22.025523,2808.981021,21.674698,2730.280305,0.206914,0.118815,0.307669,0.164644,0.108322,0.048865
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_09_T12.jpg,357915,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_09_T12.jpg,535,669,6.659964,1.250467,58.41573,4211.558288,54.685138,4035.439477,53.03864,4007.148906,96.034885,8455.631376,0.500833,0.085268,0.485695,0.116974,0.38598,0.130117
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_10_T12.jpg,184265,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_10_T12.jpg,269,685,3.084312,2.546468,27.310732,4814.505739,29.070697,5191.263079,26.752704,4872.594046,25.670811,4417.87392,0.12723,0.064161,0.209161,0.141324,0.122678,0.082168
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_11_T12.jpg,181104,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_11_T12.jpg,264,686,2.151758,2.598485,21.794985,3669.561106,12.304759,2356.862606,27.331279,5514.800045,18.180786,3026.780031,0.070407,0.030762,0.139741,0.109937,0.108312,0.08503
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_12_T12.jpg,356568,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_12_T12.jpg,537,664,5.525794,1.236499,47.177329,4869.364303,47.903255,5034.939091,48.157569,5126.305662,40.163859,3970.164584,0.157558,0.050789,0.214271,0.09721,0.200634,0.086062
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_13_T12.jpg,379088,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_13_T12.jpg,551,688,3.367598,1.248639,19.462439,2898.400734,23.670681,3248.018762,17.816618,2921.40421,16.920114,2715.804068,0.137772,0.092031,0.24722,0.160523,0.096247,0.051432
10.1109@VAST.2009.5333911,10.1109@VAST.2009.5333911_14_14_T12.jpg,151656,1,./image/2009/T12/10.1109@VAST.2009.5333911/10.1109@VAST.2009.5333911_14_14_T12.jpg,213,712,1.792523,3.342723,21.215369,4442.367806,21.210687,4443.780318,21.21713,4450.309143,21.271331,4409.937094,0.036613,0.021908,0.049466,0.042041,0.084342,0.068497
allpaper,10.1109@TVCG.2009.142,,11,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_01_T13.jpg,591352,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_01_T13.jpg,383,1544,7.336608,4.031332,87.68826,2239.565719,113.660322,2772.295849,70.33741,2331.061182,108.834332,2450.54481,0.698534,0.071554,0.529287,0.037115,0.499722,0.036035
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_02_T13.jpg,278511,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_02_T13.jpg,381,731,4.157002,1.918635,25.132365,1921.458488,32.220289,2856.056047,21.070141,1563.527467,27.457842,2179.977957,0.27457,0.146624,0.24309,0.108579,0.132106,0.04535
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_03_T13.jpg,173312,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_03_T13.jpg,256,677,3.002258,2.644531,226.24745,3943.0196,223.772399,4984.905494,227.803441,3787.525697,224.723066,4139.756024,0.09846,0.047618,0.088795,0.060069,0.911232,0.040308
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_04_T13.jpg,242176,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_04_T13.jpg,344,704,2.308197,2.046512,241.492419,1948.01992,241.863108,1945.482671,241.317145,2044.491961,241.408657,1946.224612,0.088014,0.051454,0.021688,0.010021,0.955763,0.024666
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_05_T13.jpg,239980,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_05_T13.jpg,338,710,1.968274,2.100592,244.200608,1580.535807,244.428032,1556.78361,244.123385,1620.133981,243.993612,1612.312457,0.053457,0.033491,0.010964,0.004182,0.961699,0.022104
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_06_T13.jpg,174496,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_06_T13.jpg,287,608,3.566698,2.118467,215.320535,3811.875274,216.914514,6548.874339,217.352598,3660.044177,200.656743,7220.596985,0.165471,0.066111,0.266814,0.159479,0.928227,0.020056
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_07_T13.jpg,171402,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_07_T13.jpg,231,742,1.412633,3.212121,248.618633,888.259323,248.608202,887.878483,248.615121,893.93458,248.667501,881.355462,0.041811,0.025534,0.003346,0.000575,0.976192,0.013215
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_08_T13.jpg,788992,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_08_T13.jpg,512,1541,7.462933,3.009766,90.095042,2698.391624,129.607962,2867.047053,68.161374,3140.557082,99.282491,2270.807244,0.69836,0.109486,0.593129,0.042398,0.52402,0.040182
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_09_T13.jpg,1185408,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_09_T13.jpg,1176,1008,2.088777,0.857143,238.944044,2739.244861,239.026505,2730.970931,238.893297,2757.336324,238.936022,2738.12017,0.09801,0.061505,0.007944,0.001184,0.939855,0.0415
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_10_T13.jpg,661921,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_10_T13.jpg,863,767,7.162481,0.88876,62.286052,2739.400728,84.036686,3552.775351,45.649549,2601.874635,90.843743,3361.57908,0.759683,0.027227,0.645507,0.052123,0.378534,0.055804
10.1109@TVCG.2009.142,10.1109@TVCG.2009.142_11_11_T13.jpg,302120,1,./image/2009/T13/10.1109@TVCG.2009.142/10.1109@TVCG.2009.142_11_11_T13.jpg,455,664,1.549644,1.459341,246.07313,1420.720022,246.163448,1416.133761,246.04294,1423.100209,245.981196,1423.87266,0.023259,0.014637,0.00119,0.000048,0.965519,0.021787
allpaper,10.1109@TVCG.2009.157,,11,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2009.157,10.1109@TVCG.2009.157_11_01_T13.jpg,519936,1,./image/2009/T13/10.1109@TVCG.2009.157/10.1109@TVCG.2009.157_11_01_T13.jpg,384,1354,5.948063,3.526042,186.404011,3851.943592,186.58488,4653.17692,184.411145,3975.537763,196.284525,3021.794262,0.321279,0.108069,0.175155,0.041481,0.807154,0.034138
10.1109@TVCG.2009.157,10.1109@TVCG.2009.157_11_02_T13.jpg,405022,1,./image/2009/T13/10.1109@TVCG.2009.157/10.1109@TVCG.2009.157_11_02_T13.jpg,313,1294,3.998873,4.134185,201.603039,5295.222226,194.369459,8114.678112,206.149323,4771.417685,197.166102,6306.488603,0.143933,0.052152,0.204363,0.105284,0.847176,0.04846
10.1109@TVCG.2009.157,10.1109@TVCG.2009.157_11_03_T13.jpg,247714,1,./image/2009/T13/10.1109@TVCG.2009.157/10.1109@TVCG.2009.157_11_03_T13.jpg,422,587,3.11753,1.390995,239.852423,1916.981628,240.867795,1724.757164,239.391274,2106.720883,239.509358,1843.901486,0.177787,0.079606,0.033403,0.010453,0.953457,0.021801
10.1109@TVCG.2009.157,10.1109@TVCG.2009.157_11_04_T13.jpg,130200,1,./image/2009/T13/10.1109@TVCG.2009.157/10.1109@TVCG.2009.157_11_04_T13.jpg,210,620,2.496642,2.952381,243.30126,1557.859027,243.599171,1535.567551,243.447734,1566.129282,241.679439,1631.011342,0.06461,0.026887,0.010393,0.001454,0.95634,0.023563
10.1109@TVCG.2009.157,10.1109@TVCG.2009.157_11_05_T13.jpg,162975,1,./image/2009/T13/10.1109@TVCG.2009.157/10.1109@TVCG.2009.157_11_05_T13.jpg,265,615,5.676019,2.320755,192.705053,2809.428886,216.946022,1596.010039,190.989716,3239.19368,137.862102,8318.094708,0.107909,0.019641,0.394411,0.107091,0.851642,0.024756
